subject,number,section,times,locations,rating,workload
GLBL,355,1,F 13.30-15.20,RKZ 02,4.15,3.0
GLBL,363,1,Th 9.25-11.15,RKZ 202,4.7,4.0
GLBL,381,1,T 13.30-15.20,RKZ 102,4.55,3.36
GLBL,390,1,W 9.25-11.15,WTS A74,4.38,3.16
GLBL,450,1,1 HTBA,,4.42,2.7800000000000002
GLBL,460,1,W 9.25-11.15,HLH17 113,4.55,3.48
GLBL,505,1,T 13.30-15.20,WTS A32,3.71,4.0
GLBL,526,1,MW 8.30-9.50,EVANS 4430,3.5,2.43
GLBL,543,1,W 14.40-17.10,EVANS 4210,4.26,3.56
GLBL,545,1,W 9.25-11.15,WTS B60,,
GLBL,550,1,Th 19.00-20.50,WLH 202,4.19,3.54
GLBL,562,1,T 13.30-15.20 + 1,WTS A35,4.5,3.0
GLBL,575,1,W 13.30-15.20 + 1,WTS A32,4.65,4.4
GLBL,590,1,W 9.25-11.15,WTS A74,4.4,3.37
GLBL,591,1,T 14.10-16.00,SLB 110,,
GLBL,598,1,MW 16.10-17.35,SLB 122,3.0,2.86
GLBL,601,1,MW 11.35-12.50 + 1,WTS A38,4.4,3.26
GLBL,604,1,M 9.25-11.15,WTS A74,3.5,2.38
GLBL,606,1,Th 13.20-15.20,,,
GLBL,612,1,W 16.10-19.10,EVANS 4220,5.0,5.0
GLBL,612,2,Th 14.40-17.40,EVANS 4220,5.0,5.0
GLBL,620,1,Th 13.30-15.20,WLH 013,3.63,2.38
GLBL,624,1,W 15.10-17.00,BAKER 420,4.16,2.94
GLBL,625,1,1 HTBA,,4.55,3.03
GLBL,633,1,M 15.30-17.20,WTS A68,4.31,3.8200000000000003
GLBL,635,1,M 9.25-11.15,WTS B60,3.9699999999999998,3.15
GLBL,640,1,F 8.30-12.00,WTS B74,4.19,2.61
GLBL,659,1,TTh 9.00-10.15,DAVIES AUD,,
GLBL,674,1,T 13.30-15.20,RKZ 102,4.38,3.43
GLBL,685,1,T 15.30-17.20,RKZ 02,4.69,3.19
GLBL,714,1,W 13.30-15.30,WTS B39,,
GLBL,716,1,W 13.00-14.50,LEPH 101,2.5,3.0
GLBL,740,1,W 19.00-20.50,WTS A42,,
GLBL,750,1,1 HTBA,,4.57,2.92
GLBL,771,1,W 15.30-17.20,WTS B60,4.38,3.01
GLBL,773,1,W 19.00-20.50,WTS B60,4.16,3.03
GLBL,790,1,1 HTBA,,4.52,3.84
GLBL,795,1,M 11.35-14.15,WTS B51,,
GLBL,799,1,1 HTBA,,,
GLBL,803,1,Th 15.30-17.20,WLH 203,3.03,3.31
GLBL,827,1,W 13.30-15.20,WLH 011,4.25,3.75
GLBL,833,1,F 13.30-15.20,WTS A38,4.79,3.04
GLBL,840,1,TTh 9.00-10.15,WTS B35,4.5,3.0
GLBL,849,1,1 HTBA,,4.7,2.5
GLBL,883,1,W 13.00-14.50,WTS A72,4.5,2.75
GLBL,930,1,W 14.40-17.40,EVANS 4230,,
GLBL,945,1,T 14.40-17.40,EVANS 4230,4.42,2.7800000000000002
GLBL,999,1,1 HTBA,,,
GMAN,051,1,TTh 9.00-10.15,BF S-28,4.13,3.24
GMAN,101,1,1 HTBA,,4.0,2.0
GMAN,102,1,M 15.30-17.20 + 1,WLH 009,4.02,2.98
GMAN,103,1,1 HTBA,,,
GMAN,110,1,M-F 10.30-11.20,WTS B30,3.85,3.65
GMAN,120,1,M-F 9.25-10.15,WTS B30,3.88,3.65
GMAN,120,2,M-F 10.30-11.20,WLH 112,3.84,3.32
GMAN,120,3,M-F 10.30-11.20,LC 103,3.84,3.32
GMAN,120,4,M-F 11.35-12.25,LC 203,3.84,3.32
GMAN,120,5,1 HTBA,,3.84,3.32
GMAN,130,1,M-F 10.30-11.20,WTS B51,3.55,3.35
GMAN,140,1,M-F 9.25-10.15,WTS B36,3.86,3.33
GMAN,140,2,M-F 10.30-11.20,WHC B-02,3.86,3.33
GMAN,145,1,M-F 9.25-11.15,WLH 203,4.89,3.67
GMAN,151,1,MW 11.35-12.50,WLH 112,3.96,3.34
GMAN,163,1,TTh 11.35-12.50,WLH 202,4.67,3.5
GMAN,176,1,MW 9.00-10.15,CO493 102,3.67,1.67
GMAN,247,1,W 13.30-15.20 + 1,WLH 001,4.13,3.24
GMAN,316,1,T 15.30-18.30,WLH 203,4.24,3.31
GMAN,344,1,Th 9.25-11.15 + 1,LORIA 259,,
GMAN,365,1,1 HTBA,,,
GMAN,373,1,T 9.25-11.15,LC 208,4.17,3.45
GMAN,411,1,T 15.30-17.20,CO451 B-04,4.0,3.67
GMAN,478,1,1 HTBA,,,
GMAN,493,1,1 HTBA,,5.0,3.0
GMAN,604,1,M 13.30-15.20,SML 177,4.03,3.07
GMAN,705,1,W 15.30-17.20,WLH 204,4.17,3.13
GMAN,710,1,W 13.30-15.20 + 1,WLH 001,4.13,3.24
GMAN,900,1,1 HTBA,,,
GREK,120,1,M-F 10.20-11.20,PH 407,3.76,3.7
GREK,125,1,M-F 9.25-11.15,PH 312,4.68,4.61
GREK,141,1,MWF 10.30-11.20,PH 310,4.41,3.38
GREK,443,1,MW 11.35-12.50,PH 310,4.5,4.17
GREK,458,1,TTh 13.00-14.15,PH 312,,
GREK,743,1,MW 11.35-12.50,PH 310,4.25,4.25
GREK,758,1,TTh 13.00-14.15,PH 312,,
HEBR,120,1,M-F 9.25-10.15,WLH 004,4.51,3.25
HEBR,120,2,M-F 10.30-11.20,WLH 004,4.51,3.25
HEBR,140,1,TTh 13.00-14.15,WLH 004,4.0,4.0
HEBR,147,1,1 HTBA,,,
HEBR,158,1,1 HTBA,,4.22,3.22
HEBR,164,1,TTh 11.35-12.50,BRW35 215,4.03,2.96
HEBR,169,1,TTh 14.30-15.45 + 1,SML M104A,4.03,2.96
HEBR,501,1,M-F 9.25-10.15,WLH 004,4.51,3.25
HEBR,501,2,M-F 10.30-11.20,WLH 004,4.51,3.25
HEBR,503,1,TTh 13.00-14.15,WLH 004,4.0,3.5
HEBR,505,1,1 HTBA,,4.0,3.4
HEBR,514,1,1 HTBA,,,
HEBR,563,1,TTh 11.35-12.50,BRW35 215,4.03,2.96
HGRN,120,1,TTh 10.10-12.00,DOW B-13,,
HIST,006,1,TTh 13.00-14.15,BF S-29,3.5700000000000003,3.71
HIST,012,1,MW 13.00-14.15,LC 103,3.65,4.14
HIST,019,1,MW 14.30-15.45,YK212 004,4.75,3.0
HIST,050,1,1 HTBA,,,
HIST,055,1,TTh 13.00-14.15,BASSLB L73,3.5300000000000002,2.73
HIST,078,1,MW 9.00-10.15,WLH 011,4.17,3.27
HIST,081,1,TTh 13.00-14.15,WLH 209,3.0,3.33
HIST,090,1,WF 9.00-10.15,RKZ 04,4.62,3.64
HIST,105J,1,TTh 11.35-12.50,LC 211 + 1,4.38,3.7
HIST,113J,1,1 HTBA,,3.38,3.9
HIST,114,1,TTh 11.35-12.25 + 1,LORIA 351,,
HIST,115J,1,T 13.30-15.20,WALL81 101,4.71,3.29
HIST,119,1,TTh 10.30-11.20 + 1,LUCE 101,4.05,3.23
HIST,120J,1,F 9.25-11.15,RKZ 08,4.88,3.88
HIST,123J,1,T 9.25-11.15,LC 209,4.03,3.38
HIST,128,1,MW 10.30-11.20 + 1,WLH 208,4.16,3.0
HIST,128J,1,T 9.25-11.15,LORIA 358,3.17,3.33
HIST,134J,1,Th 15.30-17.20,DC 215,4.43,2.65
HIST,135,1,MW 14.30-15.45,LUCE 101,3.2,3.26
HIST,149J,1,T 9.25-11.15,LC 104,4.06,3.5300000000000002
HIST,151J,1,W 9.25-11.15,LC 206,4.32,3.13
HIST,154J,1,T 13.30-15.20,WLH 210,4.05,3.8200000000000003
HIST,155,1,TTh 11.35-12.25,LC 101,4.25,2.44
HIST,168J,1,T 15.30-17.20,DC 215,4.1,2.7800000000000002
HIST,172J,1,T 15.30-17.20,LC 104,,
HIST,187,1,TTh 11.35-12.25 + 1,LC 102,4.0,3.11
HIST,194J,1,W 15.30-17.20,LORIA 358,4.38,3.25
HIST,205,1,TTh 14.30-15.45 + 1,PH 310,4.39,3.0
HIST,205J,1,T 13.30-15.20,WLH 203,3.91,2.89
HIST,211,1,TTh 14.30-15.20 + 1,LC 317,4.31,3.08
HIST,215J,1,W 13.30-15.20,HLH31 108,4.3,4.39
HIST,216J,1,1 HTBA,,4.1,2.6
HIST,218,1,TTh 11.35-12.50,PH 407,4.54,3.33
HIST,222J,1,W 13.30-15.20,BASSLB L70,4.32,3.16
HIST,225,1,MW 9.25-10.15 + 1,PH 207,3.91,3.14
HIST,228,1,MW 14.30-15.20 + 1,SSS 114,3.12,2.1
HIST,230,1,TTh 14.30-15.20 + 1,LC 211,4.59,3.58
HIST,231,1,TTh 13.30-14.20,GR109 ROSENFELD,4.28,2.89
HIST,231J,1,1 HTBA,,4.48,3.55
HIST,233,1,MW 9.00-10.15,GR109 ROSENFELD,3.38,2.69
HIST,237J,1,T 13.30-15.20,YK220 003,4.1,2.94
HIST,239,1,TTh 11.35-12.25,LC 317,3.88,2.86
HIST,242J,1,W 9.25-11.15,LUCE 202,4.19,2.77
HIST,244,1,MW 11.35-12.25 + 1,WLH 208,4.07,2.84
HIST,245J,1,T 13.30-15.20 + 1,RKZ 04,4.0,2.83
HIST,246,1,TTh 10.30-11.20,DL 220,3.62,2.64
HIST,260,1,MW 9.25-10.15 + 1,WLH 207,4.28,3.4
HIST,260J,1,T 15.30-17.20,LC 206,4.33,2.86
HIST,264,1,1 HTBA,,4.57,3.12
HIST,276,1,1 HTBA,,3.87,2.75
HIST,277J,1,T 9.25-11.15,LC 105,4.59,4.33
HIST,281,1,TTh 14.30-15.20,WLH 116,4.42,2.25
HIST,287J,1,T 15.30-17.20,WLH 210,4.5,2.4
HIST,289J,1,T 13.30-15.20,LC 206,4.04,3.18
HIST,303,1,1 HTBA,,4.41,2.81
HIST,305J,1,M 13.30-15.20,RKZ 04,3.83,3.0
HIST,307,1,TTh 11.35-12.25,WLH 208,4.41,3.03
HIST,309J,1,1 HTBA,,4.2,3.43
HIST,321,1,TTh 13.30-14.20,WTS A51,2.9,2.2800000000000002
HIST,322J,1,Th 15.30-17.20,LC 205,,
HIST,325,1,TTh 13.00-14.15,LC 317,3.74,3.26
HIST,326J,1,Th 13.30-15.20,RKZ 08,4.68,3.23
HIST,330J,1,W 15.30-17.20,LC 204,3.8,3.91
HIST,335,1,MW 13.30-14.20,LORIA 250,4.5600000000000005,3.65
HIST,336J,1,Th 15.30-17.20,LC 206,3.56,3.56
HIST,340,1,TTh 9.25-10.15,WLH 113,4.04,2.51
HIST,344J,1,W 15.30-17.20,LC 104,3.5,3.17
HIST,345,1,TTh 11.35-12.50,LC 103,3.8200000000000003,2.37
HIST,351,1,TTh 14.30-15.45,CO493 106,2.67,3.2
HIST,375,1,TTh 11.35-12.50,WLH 116,3.61,3.32
HIST,393J,1,MW 14.30-15.45,WLH 002,4.67,4.07
HIST,403J,1,M 13.30-15.20,WLH 009,4.46,2.91
HIST,405J,1,M 13.30-15.20,LC 209,4.71,3.77
HIST,416,1,MW 10.30-11.20 + 1,WLH 119,3.61,2.62
HIST,419J,1,F 13.30-15.20,LC 105,4.0,2.8
HIST,428J,1,M 13.30-15.20,WHC 208,4.31,3.4
HIST,455J,1,T 9.25-11.15,LC 208,4.33,2.83
HIST,482J,1,M 14.30-16.20,WLH 204,3.46,3.76
HIST,491J,1,Th 13.30-15.20,LC 205,3.0,2.75
HIST,494,1,1 HTBA,,4.33,5.0
HIST,495,1,1 HTBA,,3.6,3.32
HIST,496,1,1 HTBA,,3.85,4.44
HIST,497,1,1 HTBA,,3.89,4.13
HIST,504,1,F 9.25-11.15,PH 207,4.25,4.25
HIST,521,1,W 10.30-11.45,PH 207,4.25,3.24
HIST,564,1,W 15.30-17.20,LC 105,4.41,2.98
HIST,573,1,T 15.30-17.20,RKZ 06,4.34,3.21
HIST,590,1,TTh 11.35-12.50,LC 103,4.2,2.3
HIST,591,1,T 13.30-15.20,LC 103,3.7800000000000002,2.35
HIST,677,1,T 13.30-15.20,BRW35 215,4.13,3.5
HIST,683,1,1 HTBA,,4.8,4.6
HIST,701,1,W 13.30-15.20,WLH 112,5.0,2.0
HIST,714,1,W 13.30-15.20,YK220 002,4.5,3.17
HIST,718,1,M 13.30-15.20,WALL81 301,4.54,3.32
HIST,721,1,M 13.30-15.20,CO493 103,,
HIST,722,1,W 9.25-11.15,PR230 101,4.19,3.6
HIST,724,1,Th 9.25-11.15,LC 208,4.75,4.5
HIST,734,1,W 15.30-17.20,LC 103,4.67,4.25
HIST,743,1,Th 9.25-11.15,LC 204,3.96,3.29
HIST,746,1,1 HTBA,,4.21,3.36
HIST,760,1,TTh 14.10-15.35,SLB 128,4.5,3.5
HIST,796,1,T 9.25-11.15,WALL81 401,4.2,3.75
HIST,813,1,W 13.30-15.20,SDQ S151,,
HIST,818,1,T 15.30-17.20,RKZ 04,4.25,3.5
HIST,833,1,W 13.30-15.20,CO493 102,4.03,2.65
HIST,861,1,W 15.30-17.20,WLH 202,5.0,3.0
HIST,875,1,W 13.30-15.20,CO493 208,4.16,3.24
HIST,878,1,1 HTBA,,,
HIST,884,1,W 13.30-15.20,RKZ 04,4.6,3.2
HIST,892,1,F 13.30-15.20,WLH 202,4.0,3.48
HIST,901,1,T 9.25-11.15,YK220 003,4.48,3.19
HIST,921,1,Th 9.25-11.15,LC 205,4.86,3.5700000000000003
HIST,925,1,W 13.30-15.20,SML 177,4.23,3.22
HIST,931,1,T 13.30-15.20,LC 205,4.25,3.25
HIST,937,1,M 9.25-11.15,WALL81 201,4.82,3.46
HIST,943,1,W 15.30-17.20,WLH 011,4.25,3.5
HIST,950,1,W 13.30-15.20,PH 312,4.12,3.71
HIST,964,1,W 17.30-19.20,WTS A38,4.23,3.49
HIST,966,1,W 13.30-15.20,WLH 011,4.17,3.27
HIST,968,1,T 13.30-15.20,WTS A38,,
HIST,994,1,1 HTBA,,,
HIST,995,1,1 HTBA,,,
HIST,998,1,1 HTBA,,,
HIST,999,1,1 HTBA,,,
HLTH,140,1,TTh 14.30-15.45 + 1,SSS 114,4.36,3.1
HLTH,230,1,TTh 14.30-15.45 + 1,GR109 ROSENFELD,3.99,2.63
HLTH,240,1,TTh 13.00-14.15 + 1,LORIA B50,4.0,2.58
HLTH,425,1,W 13.30-15.20,SA10 105,4.4,3.25
HLTH,485,1,Th 13.30-15.20,WLH 210,2.88,4.38
HMRT,100,1,1 HTBA,,3.35,2.59
HMRT,100,2,TTh 13.30-14.20 + 1,WLH 119,3.35,2.59
HNDI,120,1,M-F 10.30-11.20,LUCE 102,4.18,2.7800000000000002
HNDI,120,2,M-F 13.30-14.20,LUCE 102,4.18,2.7800000000000002
HNDI,140,1,M-F 11.35-12.25,LUCE 102,4.12,2.77
HNDI,142,1,TTh 16.00-17.15,LUCE 102,4.4,3.03
HNDI,159,1,TTh 16.00-17.15,WTS A68,4.0,2.56
HNDI,198,1,1 HTBA,,4.43,2.7
HPM,514,1,T 10.00-11.50,LEPH WINSL,4.05,3.49
HPM,536,1,W 16.10-19.10,EVANS 4230,,
HPM,542,1,W 15.00-16.50,LEPH 101,3.67,2.6
HPM,555,1,W 17.00-18.00,LEPH 108,3.84,3.46
HPM,555,2,F 12.00-13.00,LEPH 102,3.95,3.59
HPM,560,1,M 8.00-9.50,CO47 106A,4.05,3.43
HPM,566,1,F 10.30-11.50,CO47 106A,3.85,3.09
HPM,573,1,W 8.00-9.50,LEPH 115,3.74,3.93
HPM,576,1,Th 15.00-16.50,LEPH 101,4.12,2.85
HPM,583,1,M 13.00-14.50 + 1,LEPH WINSL,2.94,3.24
HPM,590,1,T 13.00-14.50,LEPH 115,3.34,2.83
HPM,597,1,M 15.00-16.50,LEPH 115,3.75,3.84
HPM,600,1,1 HTBA,,,
HPM,610,1,1 HTBA,,,
HPM,618,1,W 12.00-13.20,LEPH 103,,
HPM,620,1,1 HTBA,,,
HPM,621,1,TTh 13.00-14.20,EVANS 4210,,
HPM,630,1,1 HTBA,,,
HPM,645,1,W 10.00-11.50,LEPH 115,2.99,3.18
HPM,688,1,Th 13.00-14.50,CO47 106A,3.94,2.96
HPM,698,1,MW 10.10-11.30,EVANS 4410,4.28,2.73
HPM,700,1,Th 18.30-19.30,SHM L221,4.13,2.07
HPM,995,1,M 16.10-19.10,EVANS 4400,,
HSAR,017,1,TTh 11.35-12.50,LORIA 358,,
HSAR,110,1,TTh 10.30-11.20 + 1,LORIA 351,4.17,2.54
HSAR,115,1,TTh 11.35-12.25 + 1,YUAG AUD,4.53,3.23
HSAR,208,1,MW 13.30-14.20 + 1,LORIA 351,3.1,3.1
HSAR,219,1,MW 11.35-12.25 + 1,YUAG AUD,4.01,2.45
HSAR,220,1,MW 14.30-15.20 + 1,LORIA 351,4.5,2.95
HSAR,237,1,TTh 13.30-14.20,LORIA B51,4.6,3.0
HSAR,243,1,TTh 13.00-14.15,LORIA 351,4.48,2.95
HSAR,251,1,MW 11.35-12.50,LORIA B50,3.99,3.3
HSAR,252,1,1 HTBA,,3.9,2.7199999999999998
HSAR,264,1,TTh 9.25-10.15 + 1,LORIA B51,4.18,2.9
HSAR,282,1,M 13.30-15.10 + 1,LORIA B51,4.72,3.0
HSAR,312,1,TTh 10.30-11.20,LORIA B51,3.86,2.52
HSAR,383,1,MW 11.35-12.50,LORIA B51,3.89,2.7800000000000002
HSAR,399,1,T 13.30-15.20,LC 206,4.04,3.18
HSAR,401,1,Th 13.30-15.20,LORIA 358,4.67,4.67
HSAR,412,1,W 9.25-11.15,LORIA 259,4.44,2.56
HSAR,413,1,T 13.30-15.20 + 1,LORIA 250 + 1,4.8100000000000005,3.94
HSAR,424,1,1 HTBA,,4.42,2.98
HSAR,436,1,Th 13.30-15.20,LORIA 259,3.67,3.5
HSAR,437,1,T 13.30-15.20,LORIA 358,4.05,3.31
HSAR,442,1,T 13.30-15.20,LORIA 258,4.02,3.2
HSAR,447,1,Th 9.25-11.15,LORIA 258,3.6,2.91
HSAR,450,1,W 13.30-15.20,LORIA 360,4.0,3.85
HSAR,472,1,W 13.30-15.20,LORIA 358,4.0,2.8
HSAR,478,1,Th 13.30-15.20,BAC 112,3.29,3.38
HSAR,479,1,T 13.30-15.20,LC 104,4.1,3.0
HSAR,484,1,W 9.25-11.15,LORIA 258,5.0,1.83
HSAR,490,1,1 HTBA,,3.76,2.99
HSAR,498,1,1 HTBA,,4.49,3.56
HSAR,499,1,1 HTBA,,4.17,4.6
HSAR,512,1,1 HTBA,,3.94,3.55
HSAR,514,1,1 HTBA,,3.94,3.55
HSAR,524,1,Th 13.30-15.20,LORIA 360,3.95,2.9
HSAR,527,1,M 9.25-11.15,LORIA 360,3.98,3.03
HSAR,528,1,W 9.25-11.15,LORIA 360,4.38,2.93
HSAR,530,1,W 15.30-17.20,WLH 204,4.17,3.13
HSAR,531,1,W 13.30-15.20,LORIA 258,,
HSAR,533,1,T 10.30-12.20,LORIA 258,,
HSAR,535,1,Th 13.30-15.20,BRW35 215,4.66,3.42
HSAR,537,1,F 10.30-12.20,LORIA 360,,
HSAR,538,1,F 9.25-11.15,LORIA 358,,
HSAR,563,1,W 9.25-11.15,LORIA B50,4.12,3.09
HSAR,592,1,M 13.30-15.20,LORIA 360,4.22,3.23
HSAR,604,1,Th 9.25-11.15,LORIA 358,4.53,2.76
HSAR,641,1,W 13.30-15.20,LORIA 259,4.28,3.14
HSAR,668,1,T 13.30-15.20,LORIA 360,3.94,3.55
HSAR,675,1,F 13.30-15.20,LORIA 358,3.75,3.63
HSAR,684,1,M 10.30-12.20,LORIA 358,3.94,3.55
HSAR,697,1,T 9.25-11.15,LORIA 360,4.63,3.07
HSAR,730,1,Th 13.30-15.20,LORIA 258,3.17,3.17
HSAR,795,1,W 9.25-11.15,LORIA 358,4.05,3.31
HSAR,842,1,W 17.30-19.20,WTS A38,4.23,3.49
HSHM,005,1,TTh 13.00-14.15,BF S-29,3.47,2.91
HSHM,206,1,TTh 11.35-12.25 + 1,LORIA 351,3.41,3.32
HSHM,211,1,MW 10.30-11.20 + 1,WLH 119,3.61,2.62
HSHM,237,1,M 13.30-15.10 + 1,LORIA B51,4.49,3.56
HSHM,321,1,MW 11.35-12.25 + 1,WLH 208,4.07,2.84
HSHM,407,1,T 13.30-15.20,LC 206,4.04,3.18
HSHM,424,1,W 15.30-17.20,LORIA 358,,
HSHM,433,1,F 13.30-15.20,LC 105,4.0,2.8
HSHM,441,1,Th 15.30-17.20,LC 205,4.3,3.0
HSHM,453,1,T 13.30-15.20,WLH 202,3.65,2.74
HSHM,468,1,T 15.30-17.20,LC 206,4.0,3.01
HSHM,471,1,1 HTBA,,,
HSHM,473,1,M 13.30-15.20,WLH 009,4.46,2.91
HSHM,475,1,T 9.25-11.15,LORIA 358,3.17,3.33
HSHM,477,1,M 13.30-15.20,WHC 208,4.31,3.4
HSHM,479,1,Th 13.30-15.20,LC 205,3.0,2.75
HSHM,490,1,1 HTBA,,4.22,3.9
HSHM,491,1,1 HTBA,,4.0,4.33
HSHM,492,1,1 HTBA,,4.64,3.44
HSHM,692,1,W 17.30-19.20,WTS A38,4.23,3.49
HSHM,702,1,T 13.30-15.20,LC 205,4.25,3.25
HSHM,710,1,Th 9.25-11.15,LC 205,4.86,3.5700000000000003
HSHM,736,1,W 15.30-17.20,WLH 011,4.25,3.5
HSHM,744,1,Th 9.25-11.15,LC 204,3.96,3.29
HSHM,749,1,W 13.30-15.20,SML 177,4.23,3.22
HSHM,761,1,M 9.25-11.15,WALL81 201,4.82,3.46
HSHM,765,1,W 13.30-15.20,PH 312,4.12,3.71
HSHM,920,1,1 HTBA,,,
HSHM,930,1,1 HTBA,,,
HUMS,072,1,MW 11.35-12.50,LC 205,5.0,2.35
HUMS,083,1,T 13.30-15.20 + 1,YK212 106 + 1,4.5600000000000005,3.56
HUMS,143,1,1 HTBA,,4.18,3.0
HUMS,151,1,1 HTBA,,4.22,2.42
HUMS,153,1,1 HTBA,,4.6,2.58
HUMS,162,1,W 15.30-17.20,WLH 001,4.31,2.5300000000000002
HUMS,166,1,TTh 11.35-12.50,CO493 208,4.32,3.25
HUMS,201,1,TTh 13.30-14.20,LC 211,4.49,3.19
HUMS,211,1,W 9.25-11.15,WHC B-03,4.53,2.93
HUMS,212,1,W 13.30-15.20,CO493 103,4.32,3.13
HUMS,213,1,MW 11.35-12.25 + 1,WLH 117,4.2,3.3
HUMS,220,1,T 13.30-15.20,LC 206,4.04,3.18
HUMS,241,1,F 9.25-11.15,HLH31 108,4.0,2.43
HUMS,247,1,M 15.30-17.20,WLH 011,4.0,3.34
HUMS,252,1,W 13.00-16.00,,4.89,2.89
HUMS,255,1,MW 9.25-10.15 + 1,WLH 207,4.86,2.86
HUMS,267,1,MW 13.00-14.15,WLH 115,,
HUMS,277,1,TTh 13.30-14.20,GR109 ROSENFELD,3.89,2.75
HUMS,287,1,T 9.25-11.15,LC 208,4.33,2.83
HUMS,288,1,W 15.30-17.20 + 1,WLH 115,4.66,4.58
HUMS,292,1,TTh 13.00-14.15,YK212 004,4.4,3.8
HUMS,305,1,TTh 11.35-12.50,PH 207,3.91,3.24
HUMS,316,1,M 9.25-11.15,HLH31 108,4.5,2.0
HUMS,317,1,T 15.30-18.30,WLH 203,4.5,3.27
HUMS,318,1,W 9.25-11.15,HLH31 108,3.3,3.7
HUMS,320,1,M 9.25-11.15,WHC B-04,4.46,3.18
HUMS,336,1,T 13.30-15.20,WLH 202,3.65,2.74
HUMS,342,1,T 15.30-17.20,CO451 B-04,4.0,3.67
HUMS,352,1,TTh 11.35-12.50,LC 211 + 1,4.38,3.7
HUMS,358,1,Th 13.30-15.20,RKZ 102,4.62,3.26
HUMS,380,1,MW 14.30-15.45,LC 210,3.74,3.09
HUMS,411,1,MW 9.00-10.15 + 1,WLH 014 + 1,4.55,2.7800000000000002
HUMS,411,2,MW 9.00-10.15 + 1,WLH 006 + 1,4.45,2.9699999999999998
HUMS,411,3,MW 13.00-14.15 + 1,WTS A39 + 1,4.45,2.9699999999999998
HUMS,411,4,MW 14.30-15.45 + 1,WTS A38 + 1,4.45,2.9699999999999998
HUMS,411,5,TTh 9.00-10.15 + 1,BM 013 + 1,4.45,2.9699999999999998
HUMS,411,6,TTh 11.35-12.50 + 1,BF S-28 + 1,4.44,2.9
HUMS,411,7,TTh 11.35-12.50 + 1,BF S-29 + 1,4.49,3.04
HUMS,411,8,TTh 13.00-14.15 + 1,WLH 001 + 1,4.45,2.9699999999999998
HUMS,427,1,TTh 14.30-15.45,WLH 001,4.8,4.08
HUMS,456,1,1 HTBA,,4.8,3.5300000000000002
HUMS,463,1,M 13.30-15.20,WHC 208,4.31,3.4
HUMS,471,1,1 HTBA,,4.5,3.75
HUMS,491,1,1 HTBA,,4.58,4.37
IBIO,503,1,1 HTBA,,,
IBIO,531,1,TTh 14.30-15.45,,4.36,3.64
IBIO,539,1,Th 14.30-16.30,,3.85,3.71
IBIO,601,1,1 HTBA,,4.25,2.0
IBIO,612,1,1 HTBA,,5.0,3.88
IBIO,613,1,1 HTBA,,5.0,4.0
IMED,635,1,1 HTBA,,3.5,2.83
IMED,655,1,W 13.00-15.00,,3.5,2.83
IMED,662,1,1 HTBA,,3.5,2.83
IMED,670,1,W 15.00-17.00,,3.5,2.83
IMED,680,1,Th 15.00-16.30,,4.0,3.33
IMED,901,1,1 HTBA,,,
INDN,120,1,M-F 9.25-10.15,WLH 204,4.54,2.7
INDN,120,2,M-F 10.30-11.20,WLH 204,4.54,2.7
INDN,140,1,M-F 9.25-10.15,WLH 210,4.57,2.7199999999999998
INDN,140,2,M-F 10.30-11.20,WLH 210,4.57,2.7199999999999998
INDN,160,1,1 HTBA,,5.0,2.5
INDN,180,1,1 HTBA,,5.0,2.77
INDN,471,1,1 HTBA,,4.75,2.0
INDN,570,1,1 HTBA,,4.42,2.62
INDN,570,2,1 HTBA,,4.62,2.64
INP,507,1,1 HTBA,,3.67,3.0
INP,512,1,1 HTBA,,4.8,4.46
INP,514,1,1 HTBA,,4.35,3.71
INP,519,1,1 HTBA,,4.35,3.71
INP,532,2,M 14.00-16.00,SHM C325,4.14,2.14
INP,562,1,TTh 14.30-15.45,SPL 56,3.84,3.42
INP,580,1,T 16.00-17.15,SHM L115,4.38,2.0
INP,599,1,W 15.00-17.30 + 1,SHM I500,4.6,3.0
INP,703,1,TTh 14.00-15.30,SHM I500,,
INP,704,1,1 HTBA,,4.35,3.71
ITAL,110,1,M-F 9.25-10.15,WTS A68,4.3,3.36
ITAL,120,1,M-F 9.25-10.15,WLH 013,4.35,3.19
ITAL,120,2,M-F 9.25-10.15,WLH 012,4.68,3.23
ITAL,120,3,M-F 10.30-11.20,BF S-28,4.17,3.0
ITAL,120,4,M-F 13.30-14.20,WLH 014,4.16,3.16
ITAL,120,5,M-F 11.35-12.25,WLH 014,4.16,3.16
ITAL,125,1,M-F 9.25-11.15,WTS B52,4.51,4.15
ITAL,140,1,M-F 9.25-10.15,WALL81 301,4.26,2.7800000000000002
ITAL,140,2,M-F 10.30-11.20,WLH 013,4.26,2.7800000000000002
ITAL,140,3,M-F 11.35-12.25,WLH 013,4.26,2.7800000000000002
ITAL,151,1,TTh 14.30-15.45,CO493 208,4.35,2.13
ITAL,172,1,MW 14.30-15.45,WLH 007,4.37,3.08
ITAL,226,1,TTh 11.35-12.50,WTS B31,4.38,2.93
ITAL,238,1,M 15.30-17.20,WLH 209,4.33,3.83
ITAL,303,1,TTh 16.00-17.15,WLH 117,4.59,2.79
ITAL,576,1,M 15.30-17.20,WLH 209,,
ITAL,691,1,1 HTBA,,4.74,3.09
ITAL,700,1,T 14.30-16.20,WLH 014,4.0,2.8
ITAL,707,1,TTh 11.35-12.50,WTS B31,4.38,2.93
